username,date_month,user_classification,is_data_user
user_0263,2025-02,Advanced,True
user_0401,2025-12,Beginner,True
user_0551,2025-07,Beginner,True
user_0558,2025-11,Intermediate,True
user_0143,2025-05,Advanced,True
user_0038,2025-10,Advanced,False
user_0710,2025-07,Beginner,True
user_0601,2025-08,Champion,True
user_0345,2025-06,Intermediate,True
user_0280,2025-04,Basic,True
user_0445,2025-09,Beginner,True
user_0563,2025-10,Champion,True
user_0233,2025-02,Basic,True
user_0169,2025-01,Advanced,True
user_0320,2025-08,Basic,True
user_0461,2025-07,Basic,True
user_0066,2025-09,Basic,True
user_0575,2025-02,Beginner,True
user_0251,2025-11,Basic,True
user_0207,2025-04,Intermediate,True
user_0732,2025-03,Sleeper,False
user_0619,2025-07,No Use,False
user_0167,2025-01,Sleeper,False
user_0010,2025-02,Beginner,True
user_0661,2025-11,Sleeper,False
user_0606,2025-05,Advanced,True
user_0534,2025-02,Beginner,True
user_0352,2025-02,Sleeper,False
user_0399,2025-05,No Use,False
user_0035,2025-08,Basic,True
user_0762,2025-12,Basic,True
user_0481,2025-02,Beginner,True
user_0232,2025-01,Basic,True
user_0111,2025-11,Basic,True
user_0287,2025-09,Advanced,True
user_0591,2025-11,Intermediate,True
user_0292,2025-03,Basic,True
user_0406,2025-01,Beginner,True
user_0328,2025-04,Intermediate,True
user_0175,2025-12,Basic,True
user_0205,2025-08,Basic,True
user_0292,2025-05,Beginner,True
user_0052,2025-09,Basic,True
user_0149,2025-12,Intermediate,True
user_0357,2025-05,Basic,True
user_0497,2025-12,Advanced,True
user_0537,2025-09,No Use,False
user_0181,2025-09,Beginner,True
user_0736,2025-09,Intermediate,True
user_0682,2025-03,Basic,True
user_0459,2025-02,Advanced,True
user_0302,2025-03,Beginner,True
user_0596,2025-06,No Use,False
user_0719,2025-04,Beginner,True
user_0271,2025-02,Basic,True
user_0053,2025-11,Intermediate,True
user_0793,2025-09,Beginner,True
user_0400,2025-04,Beginner,True
user_0669,2025-11,Basic,True
user_0762,2025-10,Basic,True
user_0400,2025-07,Basic,True
user_0134,2025-05,Basic,True
user_0232,2025-05,Beginner,True
user_0508,2025-08,No Use,False
user_0723,2025-02,Intermediate,True
user_0517,2025-08,Intermediate,True
user_0047,2025-09,Advanced,True
user_0040,2025-11,Basic,True
user_0285,2025-10,No Use,False
user_0592,2025-06,Beginner,True
user_0211,2025-05,Basic,True
user_0676,2025-04,No Use,False
user_0013,2025-02,Basic,True
user_0020,2025-03,Basic,True
user_0106,2025-06,Basic,True
user_0758,2025-09,Beginner,True
user_0374,2025-09,No Use,False
user_0113,2025-10,Sleeper,False
user_0605,2025-04,Intermediate,True
user_0650,2025-10,Intermediate,True
user_0001,2025-09,Beginner,True
user_0240,2025-11,Advanced,True
user_0701,2025-08,Beginner,True
user_0581,2025-03,Basic,True
user_0118,2025-07,No Use,False
user_0031,2025-10,Intermediate,True
user_0732,2025-06,Sleeper,False
user_0163,2025-02,Beginner,True
user_0545,2025-05,No Use,False
user_0616,2025-02,No Use,False
user_0672,2025-12,Intermediate,True
user_0411,2025-05,Basic,True
user_0109,2025-06,Beginner,True
user_0772,2025-11,No Use,False
user_0327,2025-01,Beginner,True
user_0162,2025-02,Basic,True
user_0465,2025-06,Beginner,True
user_0569,2025-03,No Use,False
user_0051,2025-07,Basic,True
user_0501,2025-07,Sleeper,False
user_0356,2025-12,No Use,False
user_0669,2025-08,Intermediate,True
user_0644,2025-05,Intermediate,True
user_0238,2025-10,Advanced,True
user_0142,2025-12,No Use,False
user_0374,2025-02,No Use,False
user_0638,2025-12,No Use,False
user_0606,2025-04,Intermediate,True
user_0407,2025-03,Intermediate,True
user_0710,2025-02,Beginner,True
user_0540,2025-10,Advanced,True
user_0317,2025-08,Beginner,True
user_0117,2025-08,Basic,True
user_0043,2025-04,Basic,True
user_0379,2025-12,No Use,False
user_0525,2025-07,Basic,True
user_0053,2025-07,Advanced,True
user_0238,2025-05,Advanced,True
user_0307,2025-12,Intermediate,True
user_0729,2025-08,No Use,False
user_0373,2025-04,Beginner,True
user_0385,2025-02,Beginner,True
user_0152,2025-06,Advanced,True
user_0180,2025-06,Sleeper,False
user_0777,2025-10,Advanced,True
user_0167,2025-02,Basic,True
user_0344,2025-01,Basic,True
user_0723,2025-05,Basic,True
user_0376,2025-03,No Use,False
user_0111,2025-04,Basic,True
user_0083,2025-05,No Use,False
user_0620,2025-10,No Use,False
user_0287,2025-03,Advanced,True
user_0078,2025-01,Advanced,True
user_0516,2025-09,Basic,True
user_0012,2025-04,No Use,False
user_0511,2025-04,Basic,True
user_0394,2025-01,Sleeper,False
user_0357,2025-06,Basic,True
user_0579,2025-04,Beginner,True
user_0148,2025-11,Intermediate,True
user_0096,2025-03,Sleeper,False
user_0391,2025-01,No Use,False
user_0731,2025-06,Intermediate,True
user_0562,2025-10,Basic,True
user_0479,2025-12,Beginner,True
user_0408,2025-10,Advanced,True
user_0624,2025-01,Basic,True
user_0403,2025-10,Sleeper,False
user_0564,2025-11,Sleeper,False
user_0648,2025-12,Beginner,True
user_0293,2025-08,No Use,False
user_0634,2025-03,Intermediate,True
user_0391,2025-05,Sleeper,False
user_0557,2025-09,Sleeper,False
user_0282,2025-03,Basic,True
user_0746,2025-06,Sleeper,False
user_0615,2025-07,Basic,True
user_0694,2025-07,Advanced,True
user_0776,2025-01,Intermediate,True
user_0289,2025-11,Advanced,True
user_0184,2025-02,Intermediate,True
user_0057,2025-09,Champion,True
user_0773,2025-06,Intermediate,True
user_0644,2025-03,Intermediate,True
user_0545,2025-10,No Use,False
user_0629,2025-05,Intermediate,True
user_0318,2025-08,Sleeper,False
user_0123,2025-03,Basic,True
user_0257,2025-09,Intermediate,True
user_0562,2025-05,Beginner,True
user_0250,2025-02,Beginner,True
user_0076,2025-10,Beginner,True
user_0567,2025-02,Intermediate,True
user_0530,2025-04,No Use,False
user_0265,2025-03,Intermediate,True
user_0510,2025-03,Sleeper,False
user_0567,2025-12,Beginner,True
user_0718,2025-06,Advanced,True
user_0435,2025-07,Advanced,True
user_0330,2025-08,Sleeper,False
user_0498,2025-07,Champion,True
user_0354,2025-11,Sleeper,False
user_0016,2025-07,Intermediate,True
user_0672,2025-06,Intermediate,True
user_0171,2025-09,Basic,True
user_0482,2025-11,Intermediate,True
user_0093,2025-02,Sleeper,False
user_0426,2025-02,Beginner,True
user_0607,2025-07,Beginner,True
user_0455,2025-02,Advanced,True
user_0146,2025-06,Champion,True
user_0634,2025-12,Intermediate,True
user_0162,2025-01,Basic,True
user_0371,2025-10,Basic,True
user_0368,2025-03,Basic,True
user_0750,2025-06,Beginner,True
user_0603,2025-09,No Use,False
user_0398,2025-07,Sleeper,False
user_0668,2025-07,Beginner,True
user_0002,2025-08,Sleeper,False
user_0754,2025-08,Beginner,True
user_0213,2025-03,Beginner,True
user_0685,2025-11,No Use,False
user_0307,2025-03,Intermediate,True
user_0608,2025-07,No Use,False
user_0071,2025-06,Sleeper,False
user_0605,2025-08,Advanced,True
user_0459,2025-09,Sleeper,False
user_0752,2025-02,No Use,False
user_0255,2025-01,Intermediate,True
user_0310,2025-08,No Use,False
user_0366,2025-04,Basic,True
user_0761,2025-08,Intermediate,True
user_0206,2025-06,Champion,True
user_0489,2025-02,No Use,False
user_0124,2025-06,Advanced,False
user_0269,2025-12,Advanced,True
user_0316,2025-08,Basic,True
user_0108,2025-10,Intermediate,True
user_0703,2025-11,Sleeper,False
user_0779,2025-02,Sleeper,False
user_0655,2025-12,Sleeper,False
user_0625,2025-11,Beginner,True
user_0305,2025-03,Basic,True
user_0317,2025-01,Intermediate,True
user_0423,2025-08,Advanced,True
user_0573,2025-03,Advanced,True
user_0677,2025-02,Sleeper,False
user_0661,2025-08,Basic,True
user_0528,2025-04,Intermediate,True
user_0506,2025-04,Basic,True
user_0600,2025-05,Advanced,True
user_0510,2025-09,Intermediate,True
user_0491,2025-02,Basic,True
user_0463,2025-08,Sleeper,False
user_0395,2025-02,No Use,False
user_0468,2025-01,Sleeper,False
user_0528,2025-01,Basic,True
user_0436,2025-08,No Use,False
user_0449,2025-04,Basic,True
user_0688,2025-11,Basic,True
user_0491,2025-09,Intermediate,True
user_0178,2025-12,Beginner,True
user_0272,2025-04,Intermediate,True
user_0194,2025-11,No Use,False
user_0765,2025-03,Advanced,True
user_0629,2025-02,Advanced,True
user_0328,2025-05,Basic,True
user_0131,2025-07,Basic,True
user_0360,2025-04,No Use,False
user_0213,2025-01,Basic,True
user_0262,2025-02,No Use,False
user_0626,2025-12,Basic,True
user_0373,2025-02,Advanced,True
user_0464,2025-12,Basic,True
user_0027,2025-06,No Use,False
user_0008,2025-07,Basic,True
user_0151,2025-01,Beginner,True
user_0314,2025-03,Sleeper,False
user_0114,2025-09,Basic,True
user_0092,2025-09,Sleeper,False
user_0547,2025-08,Intermediate,True
user_0444,2025-01,Basic,True
user_0660,2025-04,Basic,True
user_0386,2025-05,No Use,False
user_0172,2025-08,Intermediate,True
user_0240,2025-12,Intermediate,True
user_0376,2025-06,Beginner,True
user_0399,2025-01,No Use,False
user_0115,2025-03,No Use,False
user_0246,2025-10,No Use,False
user_0791,2025-09,Advanced,True
user_0651,2025-03,Advanced,True
user_0116,2025-04,Intermediate,True
user_0194,2025-03,Basic,True
user_0039,2025-05,Beginner,True
user_0274,2025-08,Intermediate,True
user_0057,2025-06,Champion,True
user_0629,2025-08,Sleeper,False
user_0764,2025-04,Basic,True
user_0186,2025-09,Advanced,True
user_0050,2025-04,Beginner,True
user_0444,2025-07,Basic,True
user_0683,2025-05,Advanced,True
user_0799,2025-09,Beginner,True
user_0431,2025-03,Intermediate,True
user_0199,2025-12,Sleeper,False
user_0497,2025-02,Intermediate,True
user_0103,2025-05,Beginner,True
user_0718,2025-05,Advanced,True
user_0142,2025-04,Sleeper,False
user_0036,2025-05,Basic,True
user_0066,2025-10,Intermediate,True
user_0286,2025-05,Intermediate,True
user_0593,2025-02,Intermediate,True
user_0233,2025-11,Sleeper,False
user_0646,2025-01,Sleeper,False
user_0376,2025-02,No Use,False
user_0576,2025-06,No Use,False
user_0390,2025-12,Advanced,True
user_0011,2025-02,Intermediate,True
user_0624,2025-07,No Use,False
user_0186,2025-12,Beginner,True
user_0029,2025-08,Beginner,True
user_0088,2025-11,Intermediate,True
user_0405,2025-05,No Use,False
user_0243,2025-04,No Use,False
user_0687,2025-09,Sleeper,False
user_0118,2025-01,Basic,True
user_0311,2025-09,Basic,True
user_0016,2025-10,Intermediate,True
user_0013,2025-04,Basic,True
user_0560,2025-05,Beginner,True
user_0298,2025-02,Advanced,True
user_0216,2025-12,Sleeper,False
user_0402,2025-04,No Use,False
user_0437,2025-09,Champion,True
user_0072,2025-11,Sleeper,False
user_0392,2025-08,No Use,False
user_0643,2025-03,Champion,True
user_0166,2025-09,No Use,False
user_0746,2025-09,Sleeper,False
user_0538,2025-12,Intermediate,True
user_0666,2025-07,Beginner,True
user_0455,2025-03,Advanced,True
user_0360,2025-10,No Use,False
user_0132,2025-02,Beginner,True
user_0081,2025-12,Basic,True
user_0088,2025-07,Beginner,True
user_0740,2025-08,Beginner,True
user_0559,2025-01,No Use,False
user_0661,2025-04,Beginner,True
user_0686,2025-12,Basic,True
user_0410,2025-06,Intermediate,True
user_0137,2025-10,Sleeper,False
user_0579,2025-11,Advanced,True
user_0665,2025-03,Advanced,True
user_0017,2025-11,Intermediate,True
user_0023,2025-05,Sleeper,False
user_0069,2025-03,Advanced,True
user_0398,2025-02,Basic,True
user_0316,2025-01,Beginner,True
user_0012,2025-11,No Use,False
user_0365,2025-01,No Use,False
user_0137,2025-06,Basic,True
user_0627,2025-04,Sleeper,False
user_0483,2025-10,Beginner,True
user_0522,2025-02,Beginner,True
user_0301,2025-12,Basic,True
user_0379,2025-07,No Use,False
user_0554,2025-03,No Use,False
user_0747,2025-11,Intermediate,True
user_0315,2025-01,Sleeper,False
user_0212,2025-04,Basic,True
user_0116,2025-06,Basic,True
user_0013,2025-05,Basic,True
user_0161,2025-06,Intermediate,True
user_0618,2025-01,Basic,True
user_0056,2025-04,Beginner,True
user_0563,2025-01,Intermediate,True
user_0285,2025-11,No Use,False
user_0725,2025-10,No Use,False
user_0729,2025-10,No Use,False
user_0724,2025-04,No Use,False
user_0097,2025-06,Basic,True
user_0445,2025-10,Beginner,True
user_0352,2025-12,No Use,False
user_0158,2025-02,Sleeper,False
user_0601,2025-01,Intermediate,True
user_0159,2025-03,Champion,True
user_0182,2025-05,Advanced,True
user_0464,2025-10,Beginner,True
user_0756,2025-02,Sleeper,False
user_0230,2025-07,No Use,False
user_0640,2025-05,Sleeper,False
user_0475,2025-10,Basic,True
user_0220,2025-11,Beginner,True
user_0178,2025-06,Intermediate,True
user_0636,2025-11,Intermediate,True
user_0149,2025-06,Advanced,True
user_0514,2025-03,Sleeper,False
user_0026,2025-05,Basic,True
user_0212,2025-01,Beginner,True
user_0572,2025-12,Beginner,True
user_0337,2025-04,Advanced,True
user_0542,2025-06,Sleeper,False
user_0035,2025-11,Beginner,True
user_0154,2025-09,Sleeper,False
user_0408,2025-08,Advanced,True
user_0174,2025-09,Intermediate,True
user_0188,2025-09,No Use,False
user_0059,2025-04,Intermediate,True
user_0293,2025-07,No Use,False
user_0437,2025-12,Champion,True
user_0450,2025-12,Beginner,True
user_0423,2025-01,Advanced,True
user_0152,2025-05,Advanced,True
user_0609,2025-05,Beginner,True
user_0433,2025-06,No Use,False
user_0052,2025-02,Sleeper,False
user_0073,2025-01,Champion,True
user_0354,2025-10,Sleeper,False
user_0650,2025-02,Intermediate,True
user_0519,2025-06,No Use,False
user_0059,2025-06,Advanced,True
user_0109,2025-12,Basic,True
user_0115,2025-05,No Use,False
user_0745,2025-12,Beginner,True
user_0364,2025-05,Basic,True
user_0621,2025-06,Champion,True
user_0069,2025-05,Advanced,True
user_0303,2025-05,Basic,True
user_0074,2025-11,No Use,False
user_0033,2025-02,Advanced,True
user_0689,2025-12,Sleeper,False
user_0686,2025-01,No Use,False
user_0212,2025-08,Basic,True
user_0340,2025-12,Intermediate,True
user_0589,2025-12,Basic,True
user_0670,2025-07,Beginner,True
user_0777,2025-01,Intermediate,True
user_0661,2025-05,Beginner,True
user_0338,2025-06,Basic,True
user_0149,2025-08,Advanced,True
user_0266,2025-01,Beginner,True
user_0299,2025-03,Beginner,True
user_0296,2025-07,No Use,False
user_0027,2025-07,Intermediate,True
user_0726,2025-10,Intermediate,True
user_0470,2025-10,Intermediate,True
user_0472,2025-11,Beginner,True
user_0525,2025-05,Basic,True
user_0589,2025-04,Advanced,True
user_0746,2025-10,No Use,False
user_0191,2025-07,Advanced,True
user_0056,2025-07,Beginner,True
user_0267,2025-08,Basic,True
user_0432,2025-12,Beginner,True
user_0284,2025-10,Advanced,True
user_0547,2025-07,Intermediate,True
user_0509,2025-10,No Use,False
user_0389,2025-11,No Use,False
user_0294,2025-02,Intermediate,True
user_0237,2025-02,Sleeper,False
user_0043,2025-06,Basic,True
user_0196,2025-03,Intermediate,True
user_0226,2025-11,Basic,True
user_0250,2025-01,Sleeper,False
user_0331,2025-08,Beginner,True
user_0066,2025-11,Basic,True
user_0121,2025-08,Sleeper,False
user_0240,2025-03,Basic,True
user_0756,2025-01,Sleeper,False
user_0413,2025-07,No Use,False
user_0262,2025-08,Beginner,True
user_0495,2025-07,Intermediate,True
user_0771,2025-01,Intermediate,True
user_0510,2025-12,Basic,True
user_0785,2025-07,Basic,True
user_0092,2025-06,No Use,False
user_0357,2025-08,Advanced,True
user_0192,2025-12,Sleeper,False
user_0506,2025-08,No Use,False
user_0711,2025-06,No Use,False
user_0607,2025-10,Intermediate,True
user_0288,2025-11,Beginner,True
user_0375,2025-10,Intermediate,True
user_0577,2025-11,Sleeper,False
user_0258,2025-02,Beginner,True
user_0435,2025-11,Advanced,True
user_0039,2025-06,Beginner,True
user_0635,2025-09,Basic,True
user_0724,2025-07,Sleeper,False
user_0730,2025-02,Intermediate,True
user_0304,2025-10,Basic,True
user_0298,2025-03,Advanced,True
user_0394,2025-06,No Use,False
user_0153,2025-10,No Use,False
user_0241,2025-06,Intermediate,True
user_0361,2025-06,Sleeper,False
user_0392,2025-07,No Use,False
user_0365,2025-10,Basic,True
user_0118,2025-03,Basic,True
user_0574,2025-02,Beginner,True
user_0548,2025-02,Advanced,True
user_0327,2025-07,Sleeper,False
user_0133,2025-07,Basic,True
user_0497,2025-11,Advanced,True
user_0749,2025-12,No Use,False
user_0305,2025-02,Beginner,True
user_0515,2025-01,Advanced,True
user_0395,2025-11,No Use,False
user_0368,2025-11,Advanced,True
user_0753,2025-12,Beginner,True
user_0784,2025-08,Intermediate,True
user_0482,2025-12,Intermediate,True
user_0471,2025-03,Champion,True
user_0487,2025-01,Advanced,True
user_0780,2025-03,No Use,False
user_0348,2025-10,Advanced,True
user_0236,2025-11,Intermediate,True
user_0032,2025-04,Advanced,True
user_0788,2025-01,Basic,True
user_0555,2025-12,No Use,False
user_0172,2025-04,Intermediate,True
user_0343,2025-11,Intermediate,True
user_0789,2025-01,Intermediate,True
user_0002,2025-10,No Use,False
user_0694,2025-06,Intermediate,True
user_0289,2025-10,Advanced,True
user_0586,2025-10,Advanced,True
user_0329,2025-11,Intermediate,True
user_0435,2025-06,Advanced,True
user_0185,2025-01,Basic,True
user_0343,2025-01,Advanced,True
user_0103,2025-06,Beginner,True
user_0645,2025-02,Intermediate,True
user_0770,2025-07,Beginner,True
user_0120,2025-09,Basic,True
user_0533,2025-06,No Use,False
user_0229,2025-12,Intermediate,True
user_0640,2025-10,Basic,True
user_0716,2025-07,No Use,False
user_0779,2025-05,Sleeper,False
user_0040,2025-09,Intermediate,True
user_0441,2025-11,Advanced,True
user_0552,2025-03,Basic,True
user_0424,2025-12,Basic,True
user_0800,2025-03,Sleeper,False
user_0338,2025-11,Sleeper,False
user_0524,2025-02,Basic,True
user_0510,2025-02,No Use,False
user_0385,2025-07,No Use,False
user_0767,2025-07,Intermediate,True
user_0181,2025-05,Beginner,True
user_0139,2025-01,Basic,True
user_0136,2025-04,Advanced,True
user_0066,2025-02,Basic,True
user_0242,2025-09,Intermediate,True
user_0735,2025-12,Basic,True
user_0036,2025-12,Sleeper,False
user_0197,2025-03,Beginner,True
user_0241,2025-02,Basic,True
user_0077,2025-02,Intermediate,True
user_0796,2025-08,No Use,False
user_0036,2025-11,Sleeper,False
user_0799,2025-12,Basic,True
user_0531,2025-11,Basic,True
user_0059,2025-03,Intermediate,True
user_0578,2025-06,Sleeper,False
user_0329,2025-10,Intermediate,True
user_0262,2025-09,Beginner,True
user_0564,2025-07,Basic,True
user_0375,2025-09,Basic,True
user_0034,2025-02,Sleeper,False
user_0473,2025-04,Basic,True
user_0560,2025-02,Beginner,True
user_0587,2025-10,Beginner,True
user_0453,2025-05,Intermediate,True
user_0247,2025-07,Basic,True
user_0587,2025-12,Basic,True
user_0367,2025-04,Beginner,True
user_0065,2025-02,Advanced,True
user_0225,2025-07,Beginner,True
user_0504,2025-11,No Use,False
user_0106,2025-09,Beginner,True
user_0057,2025-10,Champion,True
user_0333,2025-04,Advanced,True
user_0359,2025-08,Basic,True
user_0435,2025-05,Advanced,True
user_0553,2025-08,Intermediate,True
user_0215,2025-02,Basic,True
user_0629,2025-10,Sleeper,False
user_0456,2025-09,No Use,False
user_0475,2025-01,Intermediate,True
user_0214,2025-03,Intermediate,True
user_0626,2025-01,Basic,True
user_0066,2025-06,Basic,True
user_0486,2025-01,No Use,False
user_0253,2025-05,Beginner,True
user_0671,2025-01,Intermediate,True
user_0564,2025-05,Beginner,True
user_0339,2025-05,Advanced,True
user_0037,2025-01,Intermediate,True
user_0182,2025-10,Beginner,True
user_0560,2025-03,Beginner,True
user_0449,2025-09,Beginner,True
user_0519,2025-09,No Use,False
user_0522,2025-09,Sleeper,False
user_0291,2025-12,Basic,True
user_0037,2025-03,Intermediate,True
user_0217,2025-01,Basic,True
user_0051,2025-02,No Use,False
user_0766,2025-08,Basic,True
user_0080,2025-08,Advanced,True
user_0560,2025-09,Advanced,True
user_0629,2025-09,Sleeper,False
user_0716,2025-09,No Use,False
user_0667,2025-11,No Use,False
user_0106,2025-08,Beginner,True
user_0150,2025-01,Basic,True
user_0233,2025-06,Basic,True
user_0259,2025-12,Basic,True
user_0241,2025-09,Intermediate,True
user_0459,2025-11,Sleeper,False
user_0078,2025-05,Sleeper,False
user_0527,2025-12,Intermediate,True
user_0731,2025-03,Intermediate,True
user_0006,2025-01,Intermediate,True
user_0067,2025-04,Intermediate,True
user_0512,2025-09,Intermediate,True
user_0244,2025-05,Intermediate,True
user_0247,2025-11,Beginner,True
user_0662,2025-01,No Use,False
user_0030,2025-11,Advanced,True
user_0700,2025-12,Advanced,True
user_0613,2025-07,Beginner,True
user_0335,2025-05,Beginner,True
user_0458,2025-12,Basic,True
user_0454,2025-04,No Use,False
user_0113,2025-06,No Use,False
user_0575,2025-04,Sleeper,False
user_0639,2025-05,Intermediate,True
user_0302,2025-01,Beginner,True
user_0211,2025-01,Beginner,True
user_0117,2025-10,Intermediate,True
user_0074,2025-06,No Use,False
user_0494,2025-04,Beginner,True
user_0755,2025-12,Champion,True
user_0298,2025-12,Basic,True
user_0004,2025-11,Advanced,True
user_0727,2025-03,Intermediate,True
user_0417,2025-04,Beginner,True
user_0038,2025-07,Basic,True
user_0500,2025-08,No Use,False
user_0186,2025-03,Basic,True
user_0581,2025-02,Basic,True
user_0460,2025-05,Beginner,True
user_0708,2025-12,Sleeper,False
user_0483,2025-03,Beginner,True
user_0533,2025-09,No Use,False
user_0739,2025-10,Advanced,True
user_0637,2025-02,Basic,True
user_0243,2025-08,Basic,True
user_0266,2025-05,Beginner,True
user_0303,2025-07,Intermediate,True
user_0452,2025-02,Basic,True
user_0405,2025-09,No Use,False
user_0715,2025-01,Basic,True
user_0794,2025-09,Sleeper,False
user_0303,2025-12,Intermediate,True
user_0403,2025-02,Basic,True
user_0778,2025-11,No Use,False
user_0292,2025-07,No Use,False
user_0722,2025-12,Beginner,True
user_0743,2025-11,Sleeper,False
user_0549,2025-07,Sleeper,False
user_0574,2025-10,No Use,False
user_0281,2025-01,Advanced,True
user_0339,2025-03,Advanced,True
user_0723,2025-12,Intermediate,True
user_0117,2025-01,Sleeper,False
user_0452,2025-09,Advanced,True
user_0455,2025-08,Intermediate,True
user_0081,2025-03,Basic,True
user_0094,2025-02,Beginner,True
user_0504,2025-04,No Use,False
user_0286,2025-11,Intermediate,True
user_0067,2025-12,Basic,True
user_0794,2025-03,No Use,False
user_0029,2025-09,Beginner,True
user_0614,2025-11,Basic,True
user_0671,2025-02,Advanced,True
user_0424,2025-09,Beginner,True
user_0526,2025-10,Sleeper,False
user_0385,2025-09,No Use,False
user_0199,2025-03,Basic,True
user_0261,2025-04,Beginner,True
user_0459,2025-06,Intermediate,True
user_0451,2025-10,Sleeper,False
user_0560,2025-08,Beginner,True
user_0797,2025-05,No Use,False
user_0179,2025-08,Sleeper,False
user_0366,2025-03,Beginner,True
user_0414,2025-02,Beginner,True
user_0155,2025-03,Sleeper,False
user_0630,2025-04,Intermediate,True
user_0623,2025-11,Beginner,True
user_0096,2025-06,Basic,True
user_0146,2025-11,No Use,False
user_0203,2025-05,Advanced,True
user_0499,2025-11,Basic,True
user_0342,2025-06,Basic,True
user_0447,2025-12,Beginner,True
user_0552,2025-12,Beginner,True
user_0323,2025-03,No Use,False
user_0622,2025-09,Beginner,True
user_0557,2025-11,Sleeper,False
user_0283,2025-05,No Use,False
user_0796,2025-01,Sleeper,False
user_0627,2025-11,Basic,True
user_0458,2025-11,Basic,True
user_0644,2025-06,Basic,True
user_0176,2025-12,Basic,True
user_0022,2025-04,Beginner,True
user_0553,2025-11,Intermediate,True
user_0256,2025-01,Beginner,True
user_0649,2025-10,Beginner,True
user_0751,2025-02,Beginner,True
user_0343,2025-05,Basic,True
user_0605,2025-12,Beginner,True
user_0362,2025-05,Basic,True
user_0198,2025-01,Basic,True
user_0024,2025-11,Basic,True
user_0553,2025-04,Intermediate,True
user_0616,2025-04,No Use,False
user_0040,2025-04,Basic,True
user_0159,2025-04,Champion,True
user_0562,2025-06,Beginner,True
user_0076,2025-04,Basic,True
user_0578,2025-03,Beginner,True
user_0520,2025-01,Intermediate,True
user_0606,2025-02,Intermediate,True
user_0654,2025-11,Advanced,True
user_0427,2025-02,Basic,True
user_0710,2025-06,Beginner,True
user_0286,2025-07,Intermediate,True
user_0431,2025-12,Basic,True
user_0050,2025-08,Intermediate,True
user_0515,2025-03,Champion,True
user_0071,2025-03,Sleeper,False
user_0709,2025-09,Intermediate,True
user_0399,2025-06,No Use,False
user_0174,2025-07,Basic,True
user_0795,2025-07,Advanced,True
user_0699,2025-06,Beginner,True
user_0067,2025-03,Intermediate,True
user_0270,2025-10,Beginner,True
user_0022,2025-10,Intermediate,True
user_0327,2025-09,Sleeper,False
user_0772,2025-04,No Use,False
user_0159,2025-02,Intermediate,True
user_0603,2025-04,Beginner,True
user_0175,2025-07,Beginner,True
user_0245,2025-04,Champion,True
user_0062,2025-06,Sleeper,False
user_0289,2025-02,Intermediate,True
user_0177,2025-05,Intermediate,True
user_0648,2025-11,Sleeper,False
user_0613,2025-01,Beginner,True
user_0189,2025-03,Basic,True
user_0114,2025-04,No Use,False
user_0613,2025-05,Beginner,True
user_0606,2025-06,Basic,True
user_0412,2025-08,Basic,True
user_0543,2025-04,No Use,False
user_0789,2025-11,No Use,False
user_0502,2025-12,Beginner,True
user_0710,2025-01,Beginner,True
user_0542,2025-04,No Use,False
user_0212,2025-10,Sleeper,False
user_0056,2025-08,Beginner,True
user_0708,2025-02,No Use,False
user_0394,2025-04,Beginner,True
user_0515,2025-12,Advanced,True
user_0159,2025-12,Champion,True
user_0193,2025-11,Basic,True
user_0630,2025-10,Intermediate,True
user_0666,2025-12,Beginner,True
user_0065,2025-11,Sleeper,False
user_0563,2025-04,Champion,True
user_0393,2025-06,Beginner,True
user_0481,2025-09,Beginner,True
user_0019,2025-05,Basic,True
user_0681,2025-06,Intermediate,True
user_0001,2025-01,Basic,True
user_0559,2025-08,Sleeper,False
user_0250,2025-11,No Use,False
user_0343,2025-06,Basic,True
user_0410,2025-04,Advanced,True
user_0619,2025-12,No Use,False
user_0281,2025-06,Champion,True
user_0501,2025-11,No Use,False
user_0224,2025-04,Basic,True
user_0703,2025-05,Sleeper,False
user_0364,2025-12,No Use,False
user_0562,2025-03,Beginner,True
user_0170,2025-06,No Use,False
user_0060,2025-03,No Use,False
user_0244,2025-10,Basic,True
user_0003,2025-11,No Use,False
user_0570,2025-06,Beginner,True
user_0200,2025-08,No Use,False
user_0159,2025-11,Champion,True
user_0562,2025-04,Beginner,True
user_0189,2025-02,Basic,True
user_0047,2025-01,Basic,True
user_0514,2025-04,Sleeper,False
user_0370,2025-01,Intermediate,True
user_0349,2025-03,Intermediate,True
user_0295,2025-01,Sleeper,False
user_0289,2025-09,Advanced,True
user_0506,2025-03,Intermediate,True
user_0582,2025-08,Beginner,True
user_0143,2025-11,Advanced,True
user_0042,2025-03,Sleeper,False
user_0093,2025-04,No Use,False
user_0599,2025-11,Intermediate,True
user_0749,2025-10,Beginner,True
user_0340,2025-01,Advanced,True
user_0147,2025-11,Beginner,True
user_0535,2025-06,Sleeper,False
user_0675,2025-02,Intermediate,True
user_0134,2025-06,Beginner,True
user_0784,2025-09,Intermediate,True
user_0036,2025-09,Sleeper,False
user_0097,2025-07,Basic,True
user_0501,2025-02,Basic,False
user_0017,2025-09,Intermediate,True
user_0530,2025-06,No Use,False
user_0195,2025-10,No Use,False
user_0083,2025-12,Sleeper,False
user_0274,2025-09,Intermediate,True
user_0012,2025-10,No Use,False
user_0443,2025-05,Beginner,True
user_0774,2025-06,Basic,True
